date,son_endeks,last,diff
2018/09/16T17:00:00,225.9,225.9,0
2018/09/16T18:00:00,226,225.9,0.09999999999999432
2018/09/16T19:00:00,226,226,0
2018/09/16T20:00:00,226.1,226,0.09999999999999432
2018/09/16T21:00:00,226.1,226.1,0
2018/09/16T22:00:00,226.1,226.1,0
2018/09/16T23:00:00,226.1,226.1,0
2018/09/17T00:00:00,226.1,226.1,0
2018/09/17T01:00:00,226.1,226.1,0
2018/09/17T02:00:00,226.1,226.1,0
2018/09/17T03:00:00,226.1,226.1,0
2018/09/17T04:00:00,226.1,226.1,0
2018/09/17T05:00:00,226.1,226.1,0
2018/09/17T06:00:00,226.1,226.1,0
2018/09/17T07:00:00,226.1,226.1,0
2018/09/17T08:00:00,226.1,226.1,0
2018/09/17T09:00:00,226.1,226.1,0
2018/09/17T10:00:00,226.1,226.1,0
2018/09/17T11:00:00,226.1,226.1,0
2018/09/17T12:00:00,226.2,226.1,0.09999999999999432
2018/09/17T13:00:00,226.2,226.2,0
2018/09/17T14:00:00,226.3,226.2,0.10000000000002274
2018/09/17T15:00:00,226.4,226.3,0.09999999999999432
2018/09/17T16:00:00,226.5,226.4,0.09999999999999432
2018/09/17T17:00:00,226.5,226.5,0
2018/09/17T18:00:00,226.5,226.5,0
2018/09/17T19:00:00,226.5,226.5,0
2018/09/17T20:00:00,226.5,226.5,0
2018/09/17T21:00:00,226.5,226.5,0
2018/09/17T22:00:00,226.6,226.5,0.09999999999999432
2018/09/17T23:00:00,226.6,226.6,0
2018/09/18T00:00:00,226.6,226.6,0
2018/09/18T01:00:00,226.6,226.6,0
2018/09/18T02:00:00,226.6,226.6,0
2018/09/18T03:00:00,226.6,226.6,0
2018/09/18T04:00:00,226.6,226.6,0
2018/09/18T05:00:00,226.6,226.6,0
2018/09/18T06:00:00,226.6,226.6,0
2018/09/18T07:00:00,226.6,226.6,0
2018/09/18T08:00:00,226.6,226.6,0
2018/09/18T09:00:00,226.6,226.6,0
2018/09/18T10:00:00,226.6,226.6,0
2018/09/18T11:00:00,226.6,226.6,0
2018/09/18T12:00:00,226.7,226.6,0.09999999999999432
2018/09/18T13:00:00,226.7,226.7,0
2018/09/18T14:00:00,226.8,226.7,0.10000000000002274
2018/09/18T15:00:00,226.8,226.8,0
2018/09/18T16:00:00,226.8,226.8,0
2018/09/18T17:00:00,226.8,226.8,0
2018/09/18T18:00:00,226.8,226.8,0
2018/09/18T19:00:00,226.8,226.8,0
2018/09/18T20:00:00,226.8,226.8,0
2018/09/18T21:00:00,226.9,226.8,0.09999999999999432
2018/09/18T22:00:00,226.9,226.9,0
2018/09/18T23:00:00,226.9,226.9,0
2018/09/19T00:00:00,226.9,226.9,0
2018/09/19T01:00:00,226.9,226.9,0
2018/09/19T02:00:00,226.9,226.9,0
2018/09/19T03:00:00,226.9,226.9,0
2018/09/19T04:00:00,226.9,226.9,0
2018/09/19T05:00:00,226.9,226.9,0
2018/09/19T06:00:00,226.9,226.9,0
2018/09/19T07:00:00,226.9,226.9,0
2018/09/19T08:00:00,226.9,226.9,0
2018/09/19T09:00:00,226.9,226.9,0
2018/09/19T10:00:00,226.9,226.9,0
2018/09/19T11:00:00,227,226.9,0.09999999999999432
2018/09/19T12:00:00,227,227,0
2018/09/19T13:00:00,227,227,0
2018/09/19T14:00:00,227,227,0
2018/09/19T15:00:00,227,227,0
2018/09/19T16:00:00,227.1,227,0.09999999999999432
2018/09/19T17:00:00,227.1,227.1,0
2018/09/19T18:00:00,227.1,227.1,0
2018/09/19T19:00:00,227.2,227.1,0.09999999999999432
2018/09/19T20:00:00,227.2,227.2,0
2018/09/19T21:00:00,227.3,227.2,0.10000000000002274
2018/09/19T22:00:00,227.3,227.3,0
2018/09/19T23:00:00,227.4,227.3,0.09999999999999432
2018/09/20T00:00:00,227.4,227.4,0
2018/09/20T01:00:00,227.4,227.4,0
2018/09/20T02:00:00,227.4,227.4,0
2018/09/20T03:00:00,227.4,227.4,0
2018/09/20T04:00:00,227.4,227.4,0
2018/09/20T05:00:00,227.4,227.4,0
2018/09/20T06:00:00,227.4,227.4,0
2018/09/20T07:00:00,227.4,227.4,0
2018/09/20T08:00:00,227.4,227.4,0
2018/09/20T09:00:00,227.4,227.4,0
2018/09/20T10:00:00,227.4,227.4,0
2018/09/20T11:00:00,227.5,227.4,0.09999999999999432
2018/09/20T12:00:00,227.5,227.5,0
2018/09/20T13:00:00,227.5,227.5,0
2018/09/20T14:00:00,227.5,227.5,0
2018/09/20T15:00:00,227.6,227.5,0.09999999999999432
2018/09/20T16:00:00,227.7,227.6,0.09999999999999432
2018/09/20T17:00:00,227.7,227.7,0
2018/09/20T18:00:00,227.8,227.7,0.10000000000002274
2018/09/20T19:00:00,227.8,227.8,0
2018/09/20T20:00:00,227.8,227.8,0
2018/09/20T21:00:00,227.8,227.8,0
2018/09/20T22:00:00,227.8,227.8,0
2018/09/20T23:00:00,227.8,227.8,0
